timestamp,open,high,low,close,volume,num_trades,adx,plus_dm,plus_di,minus_dm,minus_di,aroonup,aroondown,aroonosc,uo,cci,rsi,fisher_rsi,fisher_rsi_norma,slowd,slowk,fastd,fastk,fastd_rsi,fastk_rsi,macd,macdsignal,macdhist,mfi,roc,ema3,ema5,ema10,ema21,ema50,ema100,sma3,sma5,sma10,sma21,sma50,sma100,sar,tema,htsine,htleadsine
1673136000000,16943.83,16967.67,16911.0,16927.42,53397.81769,1594243,16.06610365984114,476.03210551323815,20.596379342862058,338.07098847317474,14.627245185285545,78.57142857142857,0.0,78.57142857142857,53.922832696387665,101.19437579708658,57.641745322892504,0.6435292684699608,82.17646342349805,65.379631461967,69.27163904235748,69.27163904235748,68.6243093922647,85.20666087893144,82.03884460991824,41.57831693786284,6.841288074452283,34.73702886341056,64.29694787660567,1.2343139148724758,16922.675541767,16903.23643987943,16853.281586489553,16800.49529892076,16834.807625348465,17112.837802136477,16929.763333333383,16895.6319999999,16850.449999999906,16726.304285714286,16809.06780000007,16809.1035999999,16543.659069945916,16958.47635215109,0.16802469330729825,-0.5782422931669059
1673179200000,16927.42,17176.99,16916.1,17127.83,81758.07926,2441849,17.415426117662925,651.3498122622959,27.060165250034384,313.9230607250908,13.041855143111194,100.0,0.0,100.0,58.23959121471819,175.30459922706868,65.64175175902224,0.9160942780187673,95.80471390093837,72.6539135452208,77.27942019367241,77.27942019367241,90.1283158296352,91.4302822065655,100.0,61.65509049626053,17.804048558813932,43.851041937446595,65.40954337375665,2.7145134265417203,17025.2527708835,16978.100959919622,16903.199479855088,16830.252999018874,16846.29869886421,17113.134677341695,16999.606666666718,16973.5539999999,16895.71499999991,16751.500952380953,16795.561400000068,16813.375099999903,16573.49952574916,17056.87225569733,0.16503110910622748,-0.5807165726235949
1673222400000,17127.83,17285.48,17104.66,17238.93,122813.71021,3052796,19.16999292324234,713.3148256721299,29.525459188058385,291.49998495901286,12.065739557729255,100.0,0.0,100.0,59.17897601650305,209.31814307297017,69.12322863854115,0.9572800789768714,97.86400394884357,76.23044708476489,82.14028201826441,82.14028201826441,87.66822083289199,94.012948203306,100.0,85.54481233835031,31.352201314721206,54.192611023629105,67.10708449243117,2.397217759060566,17132.091385441752,17065.04397327975,16964.241392608707,16867.405453653522,16861.696004791105,17115.625673829978,17098.060000000052,17031.209999999897,16936.07299999991,16780.332380952383,16785.93340000007,16820.510599999903,16621.778763689228,17170.102465576983,0.19833382259591947,-0.5528165809901874
1673265600000,17239.47,17398.8,17128.0,17178.26,143397.81702,3274871,21.248060493371582,775.6837666955489,30.852542287333367,270.6785574619405,10.766142078678666,100.0,14.285714285714286,85.71428571428572,56.286793299252366,174.16179176204628,65.23579421837891,0.9093194141547009,95.46597070773504,79.01342699692684,77.62057877884331,77.62057877884331,55.06519967400139,88.71390187345132,66.1417056203542,98.44718913955148,44.77119887968726,53.67599025986422,69.55554500253422,1.9459524900358183,17155.175692720877,17102.782648853165,17003.15386667985,16895.664957866837,16874.11027911302,17116.865957516515,17181.673333333383,17083.201999999896,16968.862999999907,16812.808095238095,16782.37180000007,16829.490899999902,16688.148887320305,17207.433158747244,0.2296525613253933,-0.5258188254328703
1673308800000,17179.04,17286.02,17146.34,17252.89,88018.74636,2210646,23.177694665634448,720.2777833601525,29.1108173777277,251.3443747860876,10.15835884758698,92.85714285714286,7.142857142857143,85.71428571428572,54.94032493644436,136.77733546979024,67.64619135686276,0.9430166706331091,97.15083353165545,76.90046153108086,70.94052379613451,70.94052379613451,70.0881508815088,84.42572980522715,87.13548379532749,113.3873739366245,58.494433891074706,54.89294004554979,63.109493067811165,2.490792225073668,17204.03284636044,17152.818432568776,17048.560436374424,16928.139961697125,16888.96438581447,17119.559502912227,17223.360000000048,17145.065999999897,17010.791999999907,16843.541904761907,16786.887800000073,16841.175599999904,16773.427020841867,17261.50424200261,0.33477993220846014,-0.4295789733623447
1673352000000,17252.89,17499.0,17212.14,17440.66,133363.67945,3238105,25.67526191572633,881.8093702629983,34.12061763123708,233.3912051585099,9.03080908216255,100.0,0.0,100.0,60.909261829651285,156.93834838410677,72.76313721755125,0.9791408918823946,98.95704459411974,73.42534227553269,71.71492425161988,71.71492425161988,89.99142219934808,84.42572980522715,100.0,138.77928653904019,74.55140442066781,64.22788211837238,71.25213469079806,3.617011796088976,17322.34642318022,17248.76562171252,17119.85126612453,16974.732692451933,16910.599507939394,17125.917928597133,17290.60333333338,17247.713999999898,17071.672999999904,16885.13761904762,16803.058600000073,16857.7692999999,16848.471778340845,17381.42793838696,0.5177700193877338,-0.2388251927930948
1673395200000,17440.64,17510.0,17366.58,17437.75,91659.75094,2288694,28.025856043515912,829.8229866727842,32.62896740122107,216.7204047900449,8.521531864797801,100.0,0.0,100.0,59.22523296629544,139.81508259810548,72.57157782948238,0.9783350591530097,98.91675295765047,74.46904165162465,80.75167690711918,80.75167690711918,82.17545764049933,94.86354548518989,97.45515266024239,156.85956807610273,91.01303715175479,65.84653092434795,71.09270468438243,4.179237696720439,17380.04821159011,17311.76041447501,17177.65103592007,17016.825174956302,16931.272076255496,17132.09282110016,17377.10000000005,17309.697999999895,17141.625999999906,16927.773333333334,16817.649200000073,16874.667999999903,16939.545729373127,17449.546204762286,0.582049427828078,-0.16341519094005422
1673438400000,17437.75,18000.0,17315.6,17943.26,170561.85559,3338770,31.200194001020606,1260.5499161961566,41.384436241352226,201.24037587647027,6.606814532007449,100.0,28.571428571428573,71.42857142857143,69.54599670715902,186.12046519938275,81.62259875110352,0.9964227566631422,99.82113783315711,80.33997806468021,88.5533330353012,88.5533330353012,93.49311926605486,99.15171755341406,100.0,209.5630414390289,114.7230380092096,94.84000342981929,72.37919261682147,5.855881632857729,17661.654105795053,17522.260276316672,17316.852665752784,17101.046522687546,16970.957877186655,17148.155537514016,17607.223333333382,17450.563999999893,17240.886999999908,16993.801904761905,16840.984000000073,16891.831199999902,17030.818412673427,17731.767741631866,0.6427895136254062,-0.08715326678688888
1673481600000,17943.26,18385.71,17907.25,18200.8,154004.85064,3339003,34.582978531308505,1556.2206364678589,47.06060497218022,186.86606331386525,5.650888943536932,100.0,21.42857142857143,78.57142857142857,67.36295397121653,222.78150363655462,84.4397652301102,0.9979620794825536,99.89810397412768,85.40710331124251,86.9162999913068,86.9162999913068,85.08032306736487,99.15171755341406,100.0,269.0112551400198,145.58068143537164,123.43057370464814,78.84736260820284,7.580548873113724,17931.227052897528,17748.440184211115,17477.57036288864,17201.024111534134,17019.18698004208,17168.99998231572,17860.60333333338,17655.071999999895,17369.136999999908,17069.23285714286,16870.773000000074,16907.981499999903,17205.27109839221,18027.514731227013,0.6083260314353068,-0.131070169567114
1673524800000,18200.8,19117.04,17892.05,18846.62,300563.47114,5572370,38.200759119059214,2176.3920195772994,50.66525144565228,173.51848736287488,4.039418318771798,100.0,14.285714285714286,85.71428571428572,70.44861111056392,221.2800241164187,88.99543901466497,0.9991801184236411,99.95900592118205,87.86514673608367,88.12580718164271,88.12580718164271,85.80397921150708,99.99999999999993,100.00000000000001,364.04024017481424,189.27259318326017,174.76764699155407,87.23625296647822,11.231694383178992,18388.923526448765,18114.50012280741,17726.488478727068,17350.623737758302,17090.851020040427,17202.220180685705,18330.226666666713,17973.817999999894,17559.441999999905,17169.780952380952,16912.941200000074,16930.416599999902,17315.6,18517.080147849934,0.6745299675652023,-0.04505507608603541
1673568000000,18846.62,19057.7,18714.12,18920.95,129000.98889,3357761,41.56012680768487,2020.9354467503495,46.64723642668883,161.1243096940981,3.7190716707321387,92.85714285714286,7.142857142857143,85.71428571428572,72.70220120857259,188.1511106854013,89.380798163699,0.9992409114103853,99.96204557051927,87.23616033926993,86.66637384485995,86.66637384485995,89.11481925570655,99.99999999999993,100.0,440.27400064167887,239.4728746749439,200.80112596673496,92.0376372190769,11.776927612122833,18654.93676322438,18383.316748538273,17943.66330077669,17493.380670689367,17162.61960748982,17236.25443453351,18656.12333333338,18269.875999999895,17758.794999999907,17276.832380952383,16956.671000000075,16953.9049999999,17675.888,18845.880274599484,0.6613578566269431,-0.06272932608612485
1673611200000,18920.95,20000.0,18811.52,19930.01,239614.88934,4664013,45.01438847917151,2818.8829148396094,54.090660833790274,149.61543043023394,2.870923606049738,100.0,0.0,100.0,77.53648124098036,191.21888448819925,92.97650223911586,0.9996301223279981,99.98150611639991,88.52089500024941,90.77050397424523,90.77050397424523,97.39271345552072,99.99999999999993,100.0,575.4787531368966,306.6740503673344,268.80470276956214,92.6474956818662,16.360391246293293,19292.473381612188,18898.881165692183,18304.81724609002,17714.892427899424,17271.144720921595,17289.596128899186,19232.526666666712,18768.327999999892,18039.012999999908,17429.640952380956,17026.493600000074,16987.2155999999,17892.05,19522.652477555133,0.687895688960109,-0.026809157126727243
1673654400000,19930.01,21258.0,19888.05,20721.73,257353.12809,5247582,48.44754608335917,3875.5341352082087,62.41689298352897,138.9286139709315,2.237496078745743,100.0,7.142857142857143,92.85714285714286,73.90942851779397,201.9128987004338,94.5389556574058,0.999729375761264,99.98646878806319,89.20955141985718,90.19177644046603,90.19177644046603,84.06779661016948,99.99999999999993,100.0,738.0073910959763,392.9407185130628,345.06667258291355,93.52449643368409,20.203110053814232,20007.101690806092,19506.49744379479,18744.255928619106,17988.241298090386,17406.461790689376,17357.55917585168,19857.56333333338,19324.02199999989,18387.29299999991,17622.333809523814,17104.643200000075,17029.116499999902,18313.64,20309.341254600477,0.6894445270166422,-0.024673755930394822
1673697600000,20721.03,21200.0,20568.12,20954.92,136560.62142,3411963,51.63547814439058,3598.710268407622,56.25197059143593,129.0051415444364,2.0164983805469547,92.85714285714286,0.0,92.85714285714286,73.08098182617026,166.5259441432264,94.89890395250526,0.9997481708137087,99.98740854068544,90.59367314630704,90.81873902420955,90.81873902420955,90.99570700693707,99.99999999999993,100.0,875.536353700998,489.45984555064985,386.07650815034816,96.11491890625081,21.985113742602568,20481.010845403045,19989.30496252986,19146.19485068836,18257.93936190035,17545.61701458391,17428.794043656595,20535.553333333377,19874.845999999892,18764.958999999908,17818.503809523812,17185.830400000075,17073.444299999905,18811.52,20883.56703473022,0.6712644820912461,-0.049464545615980834
1673740800000,20952.76,21001.84,20551.01,20722.23,86962.92416,2624787,54.52786533941701,3341.659534949935,52.28409586977863,136.90048857697724,2.141965150703317,85.71428571428572,0.0,85.71428571428572,69.5399627120607,125.37213383840046,88.62182504658813,0.9991165356858787,99.95582678429393,88.55932389465994,84.66745621930392,84.66745621930392,78.9388650408038,66.66666666666659,0.0,954.7471779220141,582.5173120249227,372.2298658970914,91.68196089286893,20.108746998328986,20601.620422701522,20233.61330835324,19432.746696017748,18481.965783545773,17670.19007283552,17494.010597247554,20799.62666666671,20249.96799999989,19111.89299999991,18002.878571428573,17262.705600000074,17114.863499999905,19300.816,21086.76542302783,0.6496808316630543,-0.07815386550577672
1673784000000,20722.23,21050.74,20652.24,20871.5,91579.30133,2569567,57.22203792711773,3151.869568167798,49.76642745354304,127.12188225005029,2.007190270386901,78.57142857142857,0.0,78.57142857142857,68.92766853720713,108.03779398848638,89.1190388181449,0.999200129403986,99.96000647019929,86.73277219340146,84.7121213366906,84.7121213366906,84.20179196232955,35.97370039477044,7.921101184311547,1017.8342091160084,669.5806914431398,348.2535176728686,91.78772114387016,19.67150325733087,20736.560211350763,20446.242205568826,19694.338205832704,18699.196166859794,17795.731638606678,17560.89157551988,20849.550000000047,20640.077999999892,19454.976999999908,18195.15952380953,17343.642200000075,17158.9927999999,19692.2528,21238.145590940236,0.6108263782304799,-0.12794262297893214
1673827200000,20872.99,21439.59,20666.0,20817.56,148086.18027,3581835,59.786490313325864,3315.5860275843825,49.824461472369116,118.04174780361812,1.7738542950301417,100.0,0.0,100.0,61.623591098030396,95.29670820787986,87.62885186800501,0.9989225542239373,99.94612771119687,81.24313937910638,74.34984058132433,74.34984058132433,59.90886474083823,2.6403670614371086,0.0,1051.3592140786423,745.9363959702403,305.422818108402,91.98439588743346,19.382145058852206,20777.06010567538,20570.01480371255,19898.56035022676,18891.77469714527,17914.234711602494,17625.380059172952,20803.76333333338,20817.587999999894,19792.957999999908,18384.955238095245,17423.297400000076,17201.659299999905,20005.40224,21260.675727824982,0.575062622165147,-0.17186002052612925
1673870400000,20816.63,21474.05,20611.48,21185.65,144991.90235,3274599,61.93585038303094,3078.758454185498,43.72130552826332,164.1301943890744,2.330805252208854,100.0,0.0,100.0,62.779586897281206,86.2833029715845,88.98270901611245,0.9991780292048368,99.95890146024185,76.67243992672859,70.95535786217049,70.95535786217049,68.75541688334226,8.847828999680349,18.62238581472972,1095.0072468661347,815.7505661494191,279.25668071671555,92.09625339233305,18.07023918730488,20981.35505283769,20775.226535808368,20132.57665018553,19100.30881558661,18042.525507225924,17695.880454040816,20958.236666666715,20910.371999999894,20117.196999999906,18596.737619047624,17510.581800000073,17249.2279999999,20292.239792,21411.687468764976,0.5315188610468412,-0.22311170276466655
1673913600000,21185.65,21299.04,20841.31,21219.75,103942.17029,2902381,63.93168473347136,2858.847136029391,40.8609499547633,152.4066090755691,2.178318227557019,92.85714285714286,0.0,92.85714285714286,59.67538915278071,77.54240930828585,89.10169798942313,0.9991973516193674,99.95986758096838,70.78106758636153,67.03800431558942,67.03800431558942,72.44973132258635,39.152905937285404,98.83633199712672,1119.4459364077156,876.4896402010784,242.95629620663726,95.77282980626566,16.58690826776845,21100.552526418847,20923.401023872244,20330.244531969976,19292.985286896917,18167.12254615824,17765.660049010305,21074.320000000047,20963.337999999894,20419.09199999991,18800.0280952381,17598.096400000075,17299.292599999902,20528.6018336,21486.26251017336,0.46739387082330064,-0.2946198012782134
1673956800000,21219.21,21647.45,21030.0,21134.81,171465.5738,3537757,65.86506956887014,3003.053769170149,42.21196248982071,141.52042271302844,1.9892600114038976,100.0,0.0,100.0,54.05059361990505,75.49513405868191,86.59295024664904,0.9986746858396592,99.93373429198296,67.30013070228121,63.90702992908334,63.90702992908334,50.515941581320035,39.152905937285404,0.0,1119.059998739067,925.0037119086761,194.05628683039083,95.90039426785573,12.141116019742547,21117.681263209422,20993.870682581495,20476.52916252089,19460.423897179015,18283.502446308896,17832.375889623963,21180.070000000047,21045.853999999894,20647.91099999991,19000.81428571429,17685.222600000074,17348.511599999903,20611.48,21457.268937033707,0.38544410645075944,-0.37991933708106557
1674000000000,21132.29,21377.44,21103.15,21204.67,100224.03738,2785329,67.66035548745472,2788.549928515138,40.52915423355702,131.41182109066926,1.9099568240229996,92.85714285714286,7.142857142857143,85.71428571428572,52.06948625176978,66.94339694882424,86.91916785191093,0.9987583416474732,99.93791708237366,63.67335063731181,60.075017667262294,60.075017667262294,57.259380097879095,37.27984557716666,13.003204734373478,1111.5776829161769,962.3185061101763,149.2591768060006,91.1747119361075,12.069795649795578,21161.17563160471,21064.137121720996,20608.918405698907,19618.991724708194,18398.058036649723,17899.15399081953,21186.410000000044,21112.487999999892,20876.28299999991,19203.723809523814,17772.827800000076,17395.581899999903,20818.674,21442.392533355698,0.26356800323819063,-0.4957333413933139
1674043200000,21204.67,21650.0,20407.15,20677.47,250691.98211,4831844,66.54070662815107,2589.3677907640567,33.92887924327462,818.0252624413357,10.718709194698993,100.0,0.0,100.0,46.51799961245177,41.92371614220785,72.56900453932053,0.978324027122501,98.91620135612504,55.7190527250853,43.17511057890986,43.17511057890986,21.750010057529067,4.334401578124418,0.0,1050.992077266721,980.0532203414853,70.93885692523577,80.38543861562898,3.75042461092594,20919.322815802356,20935.248081147332,20621.38233193547,19715.217022461995,18487.44674109483,17954.170149417165,21005.650000000045,21084.469999999892,20951.028999999908,19382.297619047626,17849.654800000073,17437.931299999902,21650.0,21150.289646157755,0.13933454634654555,-0.6016848105155805
1674086400000,20677.47,20874.81,20659.19,20743.72,101638.58048,2653749,65.5010326873691,2404.412948566624,32.92703071082627,759.5948865526689,10.402208228090188,92.85714285714286,7.142857142857143,85.71428571428572,45.484073879355016,22.296656734475945,73.16849392607682,0.9807495997531531,99.03747998765766,46.204475039619275,35.3632968726853,35.3632968726853,27.080500462646345,5.5430963149411205,3.626084210450107,996.8325050084095,983.4090772748701,13.42342773353937,75.51497095484405,0.10612048318361378,20831.52140790118,20871.405387431554,20643.62554431084,19808.717293147267,18575.92804536562,18009.408760319795,20875.28666666671,20996.083999999893,20953.22799999991,19554.482857142862,17928.099000000075,17476.575299999902,21650.0,20977.6177424969,0.03702754103720415,-0.6804394541520176
1674129600000,20744.17,21192.0,20660.8,21071.59,149747.26877,3166183,64.86980745076026,2549.8591665261497,34.87293315090998,705.338108941764,9.646496969252572,85.71428571428572,0.0,85.71428571428572,49.85704460244919,40.59155961135965,75.96770506238325,0.9889566935513978,99.44783467756989,37.5451921974716,34.09716914081927,34.09716914081927,53.460996902281,9.103379624202306,23.68405466215704,969.194748908496,980.5662116015953,-11.371462693099375,74.13729857136444,0.5567666209176814,20951.555703950587,20938.133591621037,20721.43726352705,19923.52390286115,18673.797141625793,18070.04601259069,20830.92666666671,20966.451999999892,20964.894999999906,19736.990476190484,18012.888600000075,17515.654799999906,21650.0,21016.741758447788,-0.1009088922429191,-0.7748508372725481
1674172800000,21071.59,21219.6,20861.28,20963.51,108909.62367,2724978,64.31167829983453,2395.3263689171376,33.510901397099474,654.9568154459237,9.162923911570685,78.57142857142857,0.0,78.57142857142857,45.74811005588944,41.08826544318191,73.25467689671446,0.9810754550146829,99.05377275073415,37.076416708430465,41.768784111786466,41.768784111786466,44.76485497043067,10.696096358402208,4.7781502025997025,927.8745155093202,970.0278723831403,-42.153356873820144,74.04862594831741,1.1643534503767095,20957.532851975295,20946.592394414023,20765.450488340313,20018.068093510137,18763.58980273851,18127.342329173054,20926.273333333374,20932.19199999989,20989.022999999906,19917.240476190484,18094.878000000073,17554.265199999903,21625.143,20982.030053513423,-0.20219284520768546,-0.8354739367692009
1674216000000,20963.34,22755.93,20955.53,22667.21,229169.51292,4657457,64.87212176284811,3760.561628280201,44.568364729777336,608.1741857712149,7.207787455695231,100.0,0.0,100.0,56.222193934044206,312.623974399302,83.3493022268597,0.9974660629426144,99.87330314713073,46.89404794562659,64.81619058427366,64.81619058427366,96.22271988010792,42.82073495491884,100.0,1020.8347370283809,980.1892453121884,40.64549171619251,74.272777997843,8.603646120307594,21812.371425987647,21520.131596276016,21111.22494500571,20258.899175918308,18916.672947729156,18217.2406988924,21567.43666666671,21224.699999999888,21168.593999999903,20175.065238095245,18209.834400000072,17611.1635999999,20407.15,21785.88463637088,-0.2789923341688317,-0.8763072961630558
1674259200000,22666.0,23335.77,22422.0,22905.65,180067.63194,3948366,65.64124162642568,4071.7900834030443,46.54106289879631,564.7331725018423,6.454969820172677,100.0,0.0,100.0,58.18522053247535,291.82337067578095,84.24552693078319,0.9978814386892751,99.89407193446375,60.51919314155473,74.97260472860371,74.97260472860371,83.93023933527118,68.2593834008665,100.0,1101.0542298193432,1004.3622422136193,96.69198760572385,73.55787863246869,10.030426236312028,22359.010712993826,21981.97106418401,21437.484045913763,20499.512887198463,19073.103420367228,18310.080487033145,22178.790000000037,21670.335999999887,21377.402999999904,20435.302857142866,18331.299400000073,17670.250899999905,20454.125600000003,22404.6728048696,-0.33230596784186284,-0.9018988662200466
1674302400000,22907.01,23371.8,22680.73,22783.55,166377.85238,3848154,66.3698651144011,3816.97793458854,43.30110376105112,524.3950887517108,5.948917321229205,100.0,57.142857142857146,42.85714285714286,54.51863113994986,190.4780532901731,81.81696560070532,0.9965589133290116,99.82794566645057,75.31341221822744,86.15144134180457,86.15144134180457,78.3013648100332,92.63459658852592,77.903789765578,1141.6164622929537,1031.813086229486,109.80337606346757,74.14101911441288,7.542369481229039,22571.280356496914,22249.16404278934,21682.22331029308,20707.152624725877,19218.611129372435,18398.66404174536,22785.47000000004,22078.301999999887,21537.192999999905,20689.864761904773,18452.843200000072,17727.158999999905,20569.391376000003,22717.21505725383,-0.36734208450945627,-0.9174201303457197
1674345600000,22783.35,22979.88,22602.55,22783.61,104601.84417,2902553,66.80749466535222,3544.3366535465016,41.392956940124044,565.1182966980175,6.599801206211908,92.85714285714286,50.0,42.85714285714286,59.16206559342791,126.62899890789926,81.81724298523082,0.9965591038961292,99.82795519480646,80.24163684818375,79.60086447414257,79.60086447414257,76.57098927712192,85.27003443599199,77.90631354239821,1160.3909012703662,1057.5286492376622,102.86225203270396,73.17102039326412,7.369832349579997,22677.445178248458,22427.312695192893,21882.475435694338,20895.921477023523,19358.415006651947,18485.494654780105,22824.270000000037,22420.70599999989,21693.578999999903,20920.357619047627,18574.935800000072,17785.560799999905,20737.535893440003,22887.901365881447,-0.3889282821084514,-0.9264487001535917
1674388800000,22784.74,23078.71,22292.37,22707.88,148975.90869,3701274,66.28761866264223,3291.1697497217515,37.66770462375392,834.9327040767308,9.555872492001772,85.71428571428572,42.85714285714286,42.85714285714286,58.76938308570444,93.75353265585993,80.15517484533463,0.9952055098775708,99.76027549387854,80.51691219808826,75.79843077831725,75.79843077831725,72.52293824779524,51.93670110265865,0.0,1155.835252021665,1077.1899697944627,78.64528222720219,66.63528032754267,7.44302882306489,22692.66258912423,22520.835130128595,22032.54899284082,21060.644979112294,19489.766575018537,18569.106245774557,22758.346666666705,22769.579999999893,21850.885999999904,21134.980476190485,18698.147200000072,17843.787599999905,20895.591739833602,22930.39244428135,-0.404660098807214,-0.9327638367995666
